fk_customer,channel,partner,device,first_sale_number,age,gender,state,expected_delivery_date,delivered_date,first_sale_date,second_sale_date,has_marketplace,has_crossdocking,has_private_label,has_brands,gmv
31117097,ORGANIC,GOOGLE,DESKTOP,4470089730,28,female,são paulo,20190617,20190605,20190601,,0,0,1,1,354.78
36270062,ORGANIC,GOOGLE,DESKTOP,4474167992,23,female,são paulo,,20190927,20190920,20190925,1,0,0,0,62.78
29962216,SEM BRAND,GOOGLE,DESKTOP,4463373133,48,female,santa catarina,20181130,20181122,20181117,,0,0,0,1,189.99
36385864,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,M+T SITE,4474437574,31,female,minas gerais,20191011,20191008,20190929,20190929,1,0,0,1,1165.62
26226006,CRM - EMAIL,GOOGLE,DESKTOP,42447864,45,female,sao paulo,20180221,20180220,20180215,20180416,0,0,0,0,529.00
34722829,ORGANIC,GOOGLE,M+T SITE,4470914531,20,female,são paulo,,20190626,20190622,,1,0,0,0,53.40
35502738,SOCIAL,FACEBOOK,M+T SITE,4472384701,46,male,são paulo,,20190807,20190801,,1,0,0,0,189.00
32000706,REMARKETING,CRITEO,M+T SITE,4467828568,49,female,são paulo,20190405,20190403,20190329,,0,0,0,0,339.99
30059281,DIRECT,DIRECT,APP IOS,4463562769,20,male,paraná,20181211,20181127,20181121,20190528,0,0,0,1,214.97
34441884,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4470462903,38,male,são paulo,,20190621,20190609,,1,0,0,0,259.98
31068290,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4465783905,21,female,são paulo,20190124,20190124,20190121,,0,0,0,1,169.00
30198051,CRM - EMAIL,AUTOMATED,M+T SITE,4463948887,33,female,santa catarina,20181217,20181204,20181125,20190406,0,0,0,1,228.94
29513604,CRM - EMAIL,FACEBOOK,M+T SITE,4462548346,45,female,amazonas,20181109,20181101,20181025,20181209,0,0,0,1,794.97
26595517,FACEBOOKADS - PROSPECT,FACEBOOK,DESKTOP,32957284,31,male,minas gerais,20180326,20180323,20180318,,0,0,0,1,194.99
26036486,CRM - EMAIL,CRITEO,DESKTOP,22177124,40,female,sao paulo,20180209,20180206,20180201,20180208,0,0,0,1,129.90
24270269,DIRECT,DIRECT,APP ANDROID,21277764,37,female,rio de janeiro,20180301,20180223,20180217,20180702,0,0,0,1,199.99
36301883,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4474222533,37,female,são paulo,20190926,20190924,20190922,,0,0,0,1,229.99
28863502,REMARKETING,RTB HOUSE,DESKTOP,4460788750,44,female,são paulo,20180906,20180905,20180902,20180902,0,0,0,0,429.99
35243010,DIRECT,DIRECT,APP ANDROID,4472185695,25,female,mato grosso,20190816,20190802,20190727,,0,0,0,1,99.99
35828684,SOCIAL,FACEBOOK,M+T SITE,4473161716,35,female,espírito santo,20190902,20190827,20190821,,0,0,0,1,32.99
33808360,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4469472046,28,female,rio de janeiro,20190524,20190523,20190516,20190517,0,0,0,1,129.90
30406777,REMARKETING,RTB HOUSE,DESKTOP,4464422545,34,male,são paulo,20190129,20190104,20181204,,0,1,0,0,178.99
27358733,CRM - EMAIL,AUTOMATED,M+T SITE,85647714,29,female,são paulo,20180523,20180523,20180517,20181119,0,0,0,1,99.00
20914209,SOCIAL,INSTAGRAM,M+T SITE,4465357059,34,female,são paulo,20190111,20190110,20190106,,0,0,1,0,149.00
27947654,NOT IDENTIFIED MAPPING,NOT IDENTIFIED MAPPING,M+T SITE,4458514947,17,female,rio de janeiro,20180719,20180704,20180628,,0,0,0,1,39.99
26050241,COMPARISON,GOOGLE,DESKTOP,92116824,27,male,sao paulo,20180202,20180130,20180125,20180924,0,0,0,0,163.99
25764660,DISPLAY,APPLIFT,APP ANDROID,54944244,42,male,sao paulo,20180108,20180105,20180102,20180701,0,0,0,1,149.90
11280429,EXCHANGED,CUPONOMIA,DESKTOP,4464693176,27,male,são paulo,20181214,20181214,20181211,20190109,0,0,0,1,288.96
28681338,COMPARISON,GOOGLE,DESKTOP,4460289238,36,male,ceará,20180831,20180825,20180817,,0,0,0,1,139.99
27468962,COMPARISON,GOOGLE,M+T SITE,17813234,32,female,são paulo,20180604,20180530,20180526,,0,0,1,0,174.99
32750843,ORGANIC,GOOGLE,DESKTOP,4469215571,51,female,minas gerais,,20190515,20190509,,1,0,0,0,29.78
29010119,COMPARISON,GOOGLE,M+T SITE,4461228202,44,male,paraná,20181113,20181018,20180915,,0,1,0,0,499.90
13791657,CRM - EMAIL,AUTOMATED,DESKTOP,87662314,35,female,minas gerais,20180607,20180612,20180521,20190821,0,0,1,1,99.00
28570378,COMPARISON,GOOGLE,DESKTOP,4460004873,50,female,rio de janeiro,20180822,20180821,20180809,20180809,1,0,0,0,269.78
33992403,COMPARISON,GOOGLE,M+T SITE,4469737593,34,female,são paulo,20190531,20190527,20190522,20190615,0,0,0,1,119.99
36378859,DIRECT,UNKNOWN,M+T SITE,25088656,26,female,são paulo,20191004,20191002,20190926,,0,0,0,1,69.99
31146054,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4465936476,20,male,são paulo,20190201,20190130,20190125,,0,0,1,0,99.00
31324284,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4466336819,31,male,são paulo,20190213,20190213,20190208,20190208,0,0,1,0,159.00
30065377,SEM BRAND,GOOGLE,DESKTOP,4463597540,30,male,são paulo,20181130,20181126,20181122,,0,0,0,0,358.99
30268301,NOT IDENTIFIED MAPPING,NOT IDENTIFIED MAPPING,M+T SITE,6242066,44,male,santa catarina,20181220,20181208,20181127,,0,0,0,0,223.99
28031243,DIRECT,UNKNOWN,DESKTOP,4458569323,47,male,ceará,20180716,20180716,20180701,,0,0,1,0,199.00
32348647,SEM NON-BRAND,GOOGLE,DESKTOP,13995292,33,female,rio grande do sul,20190506,20190427,20190422,,0,0,0,1,134.99
34158526,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4469966646,33,female,rio grande do sul,20190611,20190610,20190529,20190720,0,0,0,1,149.90
26046077,SEM NON-BRAND,GOOGLE,M+T SITE,51418924,23,female,rio grande do sul,20180209,20180131,20180124,,0,0,0,1,199.89
27611201,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,47616134,33,female,paraná,20180626,20180613,20180605,,0,0,1,0,119.00
27778584,AFFILIATES - GENERAL,ZANOX,M+T SITE,4458051754,39,male,são paulo,20180619,20180619,20180614,,0,0,0,1,139.98
3319239,FACEBOOKADS - APP,CUPONOMIA,APP IOS,4462204981,23,female,piauí,20181030,20181025,20181015,20190417,0,0,1,0,149.00
31388659,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4466538563,47,female,são paulo,20190221,20190220,20190214,,0,0,0,1,144.98
32215445,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4468331660,31,female,são paulo,20190417,20190417,20190412,,0,0,0,1,99.99
32545055,FACEBOOKADS - APP,FACEBOOK,APP IOS,4469973814,18,female,santa catarina,20190611,20190607,20190529,20190530,0,0,0,1,199.00
27616767,SEM NON-BRAND,GOOGLE,APP ANDROID,67646734,42,female,rio grande do norte,20180620,20180613,20180602,,0,0,0,1,99.99
35727391,COMPARISON,GOOGLE,DESKTOP,4472907562,19,female,goiás,20190822,20190820,20190814,,0,0,0,1,99.90
25751886,CRM - EMAIL,CRITEO,APP ANDROID,69285244,33,female,alagoas,20180125,20180117,20180103,20180204,0,0,0,1,469.95
35576203,DIRECT,DIRECT,APP ANDROID,4472596295,20,male,são paulo,20190807,20190807,20190806,,0,0,0,1,159.99
31190222,DIRECT,UNKNOWN,DESKTOP,4466020595,25,male,rio de janeiro,20190212,20190204,20190129,,0,0,0,1,179.98
28055894,COMPARISON,GOOGLE,M+T SITE,918938,19,male,piauí,20180730,20180718,20180703,20180716,1,0,0,0,49.90
29375814,SEM NON-BRAND,GOOGLE,APP ANDROID,4462173518,34,female,são paulo,20181018,20181017,20181014,,0,0,0,1,199.00
27780058,DIRECT,UNKNOWN,DESKTOP,4458099406,30,male,são paulo,20180712,20180620,20180615,,0,0,1,0,104.99
12692831,SEM NON-BRAND,GOOGLE,APP ANDROID,4474688642,38,male,rio grande do sul,20191018,20191011,20191006,20191006,0,0,0,1,137.87
25946283,DIRECT,DIRECT,APP IOS,4463683527,40,male,rio de janeiro,20181218,20181203,20181123,,0,0,1,1,278.96
25703739,DIRECT,GOOGLE,DESKTOP,21527644,48,female,sao paulo,20180118,20180110,20180105,20190824,0,0,0,1,119.99
28268323,DIRECT,DIRECT,APP ANDROID,4459176090,30,male,goiás,20180730,20180723,20180718,,0,0,0,1,54.99
27473134,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,98911234,26,female,pernambuco,20180613,20180608,20180525,,0,0,1,0,189.00
23260086,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,71225184,39,female,paraná,20180419,20180411,20180401,,0,0,1,0,189.00
27241377,DIRECT,CUPONATION,APP ANDROID,65826214,24,male,são paulo,20180514,20180512,20180509,20180905,0,0,1,0,99.00
2036931,DISPLAY,GLISPA,APP IOS,19062245,30,female,minas gerais,20190708,20190703,20190625,,0,0,0,1,129.99
25169962,DISPLAY,APPLIFT,APP ANDROID,97433164,31,female,alagoas,20180321,20180326,20180222,20190129,0,0,1,0,198.00
35700491,COMPARISON,GOOGLE,M+T SITE,4472861594,20,male,rio grande do sul,,20190820,20190813,,1,0,0,0,149.90
23143691,DIRECT,EXCHANGED,APP ANDROID,4460186204,23,female,são paulo,20180829,20180822,20180814,20181017,1,0,0,0,99.00
35326952,DIRECT,DIRECT,APP IOS,4471966006,35,female,rio grande do sul,,20190727,20190720,,1,0,0,0,119.90
35909103,ORGANIC,GOOGLE,M+T SITE,4473294447,26,male,são paulo,20190828,20190828,20190825,,0,0,0,1,164.99
28360076,REMARKETING,FACEBOOK,M+T SITE,4459418756,31,female,maranhão,20180814,20180806,20180726,,0,0,0,1,124.99
29489360,ORGANIC,GOOGLE,M+T SITE,4462437341,25,male,tocantins,20181127,20181121,20181022,,1,0,0,0,82.90
36252316,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,24555503,15,male,amapá,20191111,20191011,20190918,,0,0,0,1,159.99
30580869,DIRECT,UNKNOWN,DESKTOP,4464823847,41,male,bahia,20190102,20181221,20181214,20181214,1,0,0,0,178.08
26548931,DIRECT,UNKNOWN,DESKTOP,43942484,59,male,sao paulo,20180320,20180319,20180315,,0,0,0,1,79.99
28018738,CRM - EMAIL,TRANSACTIONAL,DESKTOP,4458924292,26,male,são paulo,20190129,20190117,20180711,20190115,0,0,0,1,249.00
2110890,DIRECT,UNKNOWN,DESKTOP,4469527442,34,female,rio grande do sul,20190604,20190527,20190517,,0,0,0,1,589.97
27219214,DISPLAY,INMOBI,APP ANDROID,88142614,26,female,piauí,20180525,20180519,20180511,,0,0,0,1,74.99
26246331,ORGANIC,GOOGLE,M+T SITE,36612864,26,female,pernambuco,20180226,20180222,20180214,,0,0,0,1,44.99
25870013,REMARKETING,CRITEO,DESKTOP,14722844,65,female,parana,20180122,20180118,20180108,,0,0,0,1,98.98
14194650,DIRECT,DIRECT,APP IOS,4464001589,23,male,distrito federal,20181213,20190207,20181125,20190129,0,0,1,0,179.00
32477661,REMARKETING,FACEBOOK,M+T SITE,14401767,32,female,pernambuco,20190510,20190510,20190429,,0,0,0,1,444.96
27789646,DIRECT,DIRECT,APP IOS,4458192477,31,male,rio de janeiro,20180705,20180626,20180618,20180618,1,0,1,0,435.69
26992376,AFFILIATES - GENERAL,EXCHANGED,APP ANDROID,71467754,37,male,são paulo,20180508,20180504,20180501,20181105,0,0,0,1,622.79
31459156,FACEBOOKADS - APP,FACEBOOK,APP IOS,14082147,34,female,são paulo,20190503,20190430,20190424,,0,0,0,1,184.99
27625924,CRM - EMAIL,GOOGLE,M+T SITE,55345534,38,female,espírito santo,20190219,20190208,20180604,20190202,0,0,0,1,99.99
28246740,FACEBOOKADS - APP,FACEBOOK,APP IOS,4459098307,29,female,minas gerais,20180724,20180723,20180716,20180815,0,0,1,0,149.00
30408019,SEM BRAND,GOOGLE,DESKTOP,4464749240,50,female,bahia,20181220,20181218,20181212,,0,0,1,1,134.98
34546449,AFFILIATES - GENERAL,ZANOX,M+T SITE,18209266,41,female,são paulo,20190704,20190625,20190613,,0,0,0,1,109.90
29440905,CRM - EMAIL,EMAIL MARKETING,APP ANDROID,5507233,28,female,são paulo,20181206,20181128,20181123,20190916,0,0,0,1,26.89
36332728,SEM NON-BRAND,GOOGLE,DESKTOP,4474291457,29,male,minas gerais,20191004,20191001,20190924,,0,0,0,1,184.99
34288963,DIRECT,DIRECT,APP ANDROID,4470221740,33,female,são paulo,,20190610,20190604,,1,0,0,0,63.89
31665587,COMPARISON,GOOGLE,DESKTOP,4467123775,44,female,são paulo,20190314,20190312,20190307,20190526,0,0,0,1,129.98
28550954,DISPLAY,INMOBI,APP ANDROID,4460046758,28,female,minas gerais,20180823,20180821,20180811,,0,0,1,1,99.00
31269824,CRM - WEBPUSH,GOOGLE,DESKTOP,4466250072,19,male,são paulo,20190211,20190208,20190206,20190408,0,0,0,0,119.99
34175356,SEM BRAND,GOOGLE,DESKTOP,4469977250,24,female,são paulo,20190613,20190603,20190529,20190529,1,0,0,1,379.78
35180061,CRM - EMAIL,AUTOMATED,M+T SITE,20291576,35,female,são paulo,20190718,20190718,20190713,20190926,0,0,0,0,329.99
27950250,REFERRAL,CUPONATION,DESKTOP,4458453938,19,female,minas gerais,20180713,20180709,20180626,,0,0,0,1,218.43
26931817,SOCIAL,INSTAGRAM,DESKTOP,28483574,27,female,minas gerais,20180424,20180423,20180416,,0,0,0,1,189.00
36332761,REMARKETING,FACEBOOK,M+T SITE,4474273005,21,female,são paulo,20191001,20191002,20190924,,0,0,1,0,29.99
27156444,CRM - APPPUSH,APPLIFT,APP ANDROID,74789554,27,male,paraná,20180517,20180510,20180502,20180617,0,0,0,1,218.00
28298432,COMPARISON,GOOGLE,DESKTOP,4459273496,38,female,santa catarina,20180824,20180806,20180721,,1,0,0,0,336.50
31321324,SEM BRAND,GOOGLE,DESKTOP,4466320772,34,male,minas gerais,20190220,20190215,20190207,20190207,1,0,1,0,89.88
26287306,DIRECT,FACEBOOK,M+T SITE,12318764,32,female,rio grande do sul,20180305,20180226,20180217,20180304,0,0,0,1,54.99
27437748,COMPARISON,GOOGLE,M+T SITE,66914314,28,female,são paulo,20180524,20180524,20180521,,0,0,0,0,188.88
28616304,CRM - EMAIL,AUTOMATED,M+T SITE,4460398955,41,female,são paulo,20180824,20180822,20180820,20180820,1,0,0,0,727.40
27519304,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4462958143,28,male,são paulo,20181113,20181112,20181107,,0,0,0,1,184.96
34813241,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4471109760,24,female,são paulo,20190703,20190701,20190627,20190702,0,0,0,1,144.99
30248435,ORGANIC,GOOGLE,DESKTOP,4464102511,30,female,rio grande do sul,20181213,20181205,20181127,,0,0,0,1,114.99
28792902,SEM BRAND,GOOGLE,DESKTOP,4462491651,26,female,paraná,20181119,20181112,20181024,20181109,1,0,0,0,129.89
29893962,REFERRAL,CUPONOMIA,DESKTOP,4463196905,23,female,rondônia,20181217,20181123,20181113,20190808,0,0,0,0,269.99
31774240,COMPARISON,GOOGLE,M+T SITE,4470643355,36,female,mato grosso,,20190621,20190613,,1,0,0,0,58.90
30167701,SEM NON-BRAND,GOOGLE,M+T SITE,4463901502,41,female,minas gerais,20181213,20181205,20181124,,0,0,0,1,438.99
32052134,CRM - WEBPUSH,FACEBOOK,DESKTOP,4467978657,61,male,bahia,20190523,20190415,20190402,20190503,1,0,0,0,103.40
36046562,REMARKETING,CRITEO,DESKTOP,4473578592,50,female,são paulo,20190910,20190911,20190903,,0,0,0,0,599.86
29166425,EXCHANGED,EXCHANGED,APP ANDROID,2710742,41,female,piauí,20181025,20181011,20180928,20181006,0,0,0,1,631.99
21022425,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4472296135,26,female,ceará,,,20190730,,1,0,0,0,179.80
25902599,EXCHANGED,EXCHANGED,DESKTOP,12854344,29,female,ceara,20180208,20180201,20180115,20180115,1,0,0,0,51.65
27219668,DIRECT,UNKNOWN,DESKTOP,41357414,65,female,são paulo,20180511,20180511,20180508,,0,0,0,1,74.99
25188613,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4458373181,36,male,são paulo,20180718,20180630,20180624,,0,0,0,1,144.98
29123170,SEM BRAND,GOOGLE,M+T SITE,4461553252,27,female,são paulo,20180928,20180928,20180925,,0,0,0,1,99.90
30348773,REMARKETING,FACEBOOK,M+T SITE,4464269110,34,male,espírito santo,20181219,20181210,20181201,,0,0,0,0,170.89
30067460,REMARKETING,RTB HOUSE,M+T SITE,4464709096,30,male,minas gerais,20181218,20181218,20181211,,0,0,0,1,494.87
20850757,DIRECT,DIRECT,APP IOS,4471630519,61,female,são paulo,20190726,20190717,20190711,,0,0,0,0,179.99
31431176,DIRECT,UNKNOWN,DESKTOP,10376337,37,male,mato grosso do sul,20190312,20190228,20190217,,0,0,0,1,159.00
32198183,ORGANIC,CUPONOMIA,DESKTOP,4468322988,21,male,sergipe,20190507,20190426,20190411,20190908,0,0,0,1,159.99
1965513,CRM - EMAIL,TRANSACTIONAL,DESKTOP,4463068609,38,female,bahia,20181203,20181121,20181109,,0,0,0,1,199.00
11290202,DIRECT,UNKNOWN,M+T SITE,4469659843,34,male,goiás,20190606,20190530,20190520,20190520,1,0,1,0,184.88
26652299,DISPLAY,GOOGLE,APP ANDROID,99782984,18,female,parana,20180406,20180409,20180321,20180404,1,0,0,0,69.90
13592838,REFERRAL,PARCERIAS,DESKTOP,4468482611,26,female,rio grande do sul,20190502,20190423,20190416,20190424,0,0,0,1,129.99
32719918,SEM NON-BRAND,GOOGLE,DESKTOP,4469234263,58,female,rio de janeiro,,20190516,20190509,,1,0,0,0,149.90
21685959,COMPARISON,GOOGLE,DESKTOP,65432514,27,female,minas gerais,20180605,20180601,20180518,20190917,0,0,0,1,149.00
12065762,COMPARISON,GOOGLE,DESKTOP,27219174,34,female,minas gerais,20180502,20180423,20180417,20181114,0,0,1,0,259.70
31876780,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4468196342,35,female,são paulo,,20190420,20190408,,1,0,0,0,234.90
23886148,DIRECT,DIRECT,APP IOS,4461475221,31,female,são paulo,20181002,20180927,20180923,20180923,1,0,0,0,119.99
31378889,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,10228797,35,female,são paulo,20190225,20190215,20190212,20190517,1,0,0,0,59.90
27022809,CRM - EMAIL,GOOGLE,DESKTOP,72542654,45,male,minas gerais,20180509,20180502,20180424,20190430,0,0,0,1,219.97
25379780,CRM - EMAIL,AUTOMATED,DESKTOP,4464647648,42,female,são paulo,20181218,20181214,20181210,20190108,0,0,0,1,139.89
31311960,DIRECT,LAYOVER,APP IOS,10340319,34,female,pernambuco,20190225,20190222,20190216,,0,0,0,1,199.98
26919166,DIRECT,RTB HOUSE,DESKTOP,67966174,26,male,são paulo,20180420,20180420,20180417,20181127,0,0,0,0,189.88
34265326,FACEBOOKADS - PROSPECT,FACEBOOK,DESKTOP,4470120256,24,female,goiás,,20190614,20190601,,1,0,0,0,89.90
26390306,DIRECT,DIRECT,APP ANDROID,31629694,28,male,sao paulo,20180308,20180306,20180301,20180416,0,0,1,1,154.79
1667403,REMARKETING,CRITEO,APP ANDROID,4469508475,35,male,piauí,20190530,20190525,20190517,,0,0,0,1,299.00
32228121,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4468371490,46,female,rio grande do sul,20190429,20190424,20190413,,0,0,1,0,169.00
26177327,DIRECT,DIRECT,APP ANDROID,43853564,34,female,pernambuco,20180302,20180226,20180220,,0,0,1,0,99.00
27461206,ORGANIC,GOOGLE,M+T SITE,25895314,37,female,rio de janeiro,20180601,20180607,20180522,,0,0,0,1,179.99
14586879,COMPARISON,GOOGLE,DESKTOP,4458869694,24,female,são paulo,20180716,20180713,20180710,,0,0,0,1,202.86
31671343,DIRECT,DIRECT,APP ANDROID,10874169,40,male,pernambuco,20190328,20190321,20190307,,0,0,0,1,119.99
26936065,SEM BRAND,GOOGLE,DESKTOP,99757574,24,male,bahia,20180604,20180508,20180416,,1,0,0,0,59.90
34041602,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4469828869,31,female,minas gerais,20190606,20190531,20190525,,0,0,0,1,64.99
31507328,ORGANIC,GOOGLE,DESKTOP,4466800167,46,male,são paulo,20190308,20190228,20190223,,0,0,1,0,99.00
26347644,DIRECT,UNKNOWN,DESKTOP,21677294,38,female,para,20180314,20180307,20180228,20190114,0,0,1,1,234.80
26018003,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4470945618,29,male,são paulo,20190628,20190626,20190623,,0,0,0,1,279.98
531917,DIRECT,UNKNOWN,DESKTOP,4458879094,28,female,mato grosso,20180803,20180720,20180710,,0,0,0,1,329.88
11877865,SEM BRAND,GOOGLE,DESKTOP,4472659832,22,male,são paulo,20190812,20190812,20190807,,0,0,0,0,249.00
1738794,COMPARISON,GOOGLE,M+T SITE,17854264,31,male,rio de janeiro,20180305,20180221,20180207,,1,0,0,0,74.90
24891333,CRM - EMAIL,PROMOTIONAL,DESKTOP,81835324,28,male,sao paulo,20180215,20180208,20180204,20180415,0,0,1,1,184.97
32383111,ORGANIC,GOOGLE,DESKTOP,4469646416,19,female,espírito santo,20190603,20190528,20190520,,0,0,0,1,124.98
29585432,ORGANIC,GOOGLE,DESKTOP,4462657243,38,female,minas gerais,20181107,20181106,20181029,,0,0,0,1,174.99
26166119,SEM BRAND,YAHOO,DESKTOP,4473435519,28,female,paraná,20190909,20190905,20190830,,0,0,0,1,179.98
29532078,FACEBOOKADS - APP,FACEBOOK,APP IOS,4464587911,22,female,rio grande do norte,20181227,20181219,20181208,,0,0,1,1,167.96
28069633,REMARKETING,CRITEO,DESKTOP,4458675506,50,male,minas gerais,20180719,20180709,20180704,20180806,0,0,0,1,134.99
30397988,REFERRAL,CUPONOMIA,M+T SITE,4464435116,34,male,rio de janeiro,20181220,20181213,20181204,,0,0,0,0,129.99
25317918,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,65473934,64,female,pará,20180711,20180619,20180530,20190617,0,0,0,1,959.98
28612053,CRM - EMAIL,TRANSACTIONAL,DESKTOP,4460148374,19,female,bahia,20180904,20180825,20180813,,0,0,1,1,279.79
27666352,COMPARISON,GOOGLE,DESKTOP,38747134,20,female,rio grande do sul,20180710,20180615,20180606,20190531,0,0,0,1,79.90
32101995,ORGANIC,GOOGLE,DESKTOP,12755086,48,male,distrito federal,20190417,20190411,20190405,,0,0,0,0,379.99
34314516,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4470214327,35,female,rio de janeiro,20190607,20190606,20190604,,0,0,1,1,149.00
20239910,CRM - EMAIL,TRANSACTIONAL,DESKTOP,46395224,23,female,pernambuco,20180131,20180125,20180120,,0,0,1,1,99.00
26390658,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,21353294,23,male,paraiba,20180402,,20180301,,1,0,0,0,99.00
29100764,SEO,GOOGLE,APP ANDROID,4461441747,44,male,rio de janeiro,20181004,20180929,20180921,,0,0,0,1,64.99
4803536,AFFILIATES - GENERAL,ZANOX,M+T SITE,1201855,33,female,são paulo,20180719,20180719,20180710,,0,0,1,0,154.46
21820447,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4458696063,28,female,são paulo,20180711,20180709,20180705,,0,0,0,1,54.99
29797453,COMPARISON,GOOGLE,DESKTOP,4463009020,31,female,minas gerais,20181123,20181113,20181108,20181203,0,0,0,1,154.98
1778548,COMPARISON,GOOGLE,M+T SITE,4466308317,32,female,são paulo,20190212,20190211,20190207,,0,0,0,0,154.99
537108,COMPARISON,EXCHANGED,M+T SITE,4468147604,32,female,são paulo,20190412,20190412,20190407,20190410,0,0,0,1,54.99
32061059,EXCHANGED,EXCHANGED,M+T SITE,4467953575,34,male,são paulo,20190410,20190409,20190402,20190402,1,0,0,1,1060.73
27220545,COMPARISON,GOOGLE,M+T SITE,74331354,28,female,minas gerais,20180518,20180523,20180507,20180617,1,0,0,0,169.90
32461492,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,DESKTOP,4469839476,25,female,são paulo,20190611,20190530,20190525,20190525,1,0,0,1,473.87
28981938,COMPARISON,GOOGLE,DESKTOP,4461125255,29,female,bahia,20181009,20180924,20180912,,1,0,0,0,118.65
4186808,FACEBOOKADS - APP,FACEBOOK,APP IOS,24960640,24,male,paraná,20191002,20190930,20190923,,0,0,0,1,279.99
35080877,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4471531122,35,male,minas gerais,20190716,20190715,20190709,,0,0,0,1,144.99
34905538,ORGANIC,GOOGLE,DESKTOP,4471212405,22,female,são paulo,20190705,20190703,20190701,,0,0,0,1,119.98
21738312,COMPARISON,GOOGLE,DESKTOP,4469898739,32,female,são paulo,,20190619,20190527,,1,0,0,0,38.90
32177504,ORGANIC,GOOGLE,DESKTOP,4468222148,24,female,são paulo,,,20190409,,0,0,0,1,169.98
26848799,COMPARISON,GOOGLE,DESKTOP,35672974,52,male,são paulo,20180413,20180413,20180410,20180410,1,0,0,1,254.89
27634376,SEM NON-BRAND,GOOGLE,APP ANDROID,69751734,35,female,minas gerais,20180620,20180611,20180603,,0,0,1,0,99.00
34585284,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4470667148,26,male,santa catarina,20190626,20190624,20190614,,0,0,0,1,279.99
31984881,COMPARISON,GOOGLE,M+T SITE,4474856748,19,male,paraíba,20191104,,20191011,,0,0,0,1,189.89
28578354,SEM BRAND,GOOGLE,DESKTOP,1863103,39,female,minas gerais,20180823,20180821,20180810,,0,0,0,1,94.99
30541052,ORGANIC,GOOGLE,M+T SITE,7270359,18,male,são paulo,20181228,20181219,20181211,,0,0,0,1,69.89
26214681,FACEBOOKADS - PROSPECT,CRITEO,DESKTOP,64768864,42,female,sao paulo,20180220,20180220,20180215,20180223,0,0,0,1,154.99
28522732,COMPARISON,GOOGLE,DESKTOP,4459857899,38,female,são paulo,20180810,20180810,20180806,20181010,0,0,0,1,599.98
36543615,SEM NON-BRAND,GOOGLE,M+T SITE,4474743633,33,female,bahia,20191023,20191014,20191008,20191008,1,0,0,1,335.84
34027535,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4469821388,43,male,minas gerais,20190606,20190604,20190525,,0,0,1,0,109.99
28583482,COMPARISON,FACEBOOK,DESKTOP,4460008969,40,female,são paulo,20180830,20180905,20180810,20181013,1,0,0,0,99.90
30717554,DIRECT,DIRECT,APP ANDROID,4465193647,21,male,são paulo,20190110,20190107,20181230,,0,0,0,0,141.89
30737702,EXCHANGED,EXCHANGED,M+T SITE,4465062792,32,male,são paulo,20190102,20181228,20181223,20190107,0,0,0,1,114.99
20897928,ORGANIC,GOOGLE,DESKTOP,4467565231,32,male,rio de janeiro,20190401,20190328,20190321,,0,0,0,1,114.99
30926492,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4465363102,37,female,rio de janeiro,20190117,20190109,20190106,,1,0,0,0,49.00
20699065,CRM - EMAIL,TRANSACTIONAL,M+T SITE,17607164,37,female,são paulo,,20190619,20190606,,1,0,0,0,78.90
34324036,DIRECT,UNKNOWN,DESKTOP,4470181854,22,male,distrito federal,20190612,20190608,20190603,,0,0,1,0,199.00
32195551,COMPARISON,GOOGLE,DESKTOP,13987028,23,female,rio grande do norte,20190517,20190509,20190422,,0,0,1,1,114.89
